1,0.892604705137673,0.786791855680979,0.734254668213947,0.854415022681718,0.708830045363435,0.678658086296023,0.84101698491402,0.812216478531491,0.702605760101277,0.773499314273658
0.892604705137673,1,0.784892921194219,0.73298871188944,0.843443401202658,0.716214790589725,0.682244962548792,0.82793543622745,0.818335267433274,0.715054330625593,0.761050743749341
0.786791855680979,0.784892921194219,1,0.735415128178078,0.819284734676654,0.78700284840173,0.787846819284735,0.816436332946513,0.780040088616943,0.820234201920034,0.670429370186729
0.734254668213947,0.73298871188944,0.735415128178078,1,0.750712100432535,0.789112775609242,0.806625171431586,0.75630340753244,0.775187256039667,0.764743116362485,0.70228927102015
0.854415022681718,0.843443401202658,0.819284734676654,0.750712100432535,1,0.790062242852622,0.727819390231037,0.869290009494672,0.824032070893554,0.751767064036291,0.732777719168689
0.708830045363435,0.716214790589725,0.78700284840173,0.789112775609242,0.790062242852622,1,0.850406160987446,0.803038295178816,0.774237788796287,0.803038295178816,0.658086296022787
0.678658086296023,0.682244962548792,0.787846819284735,0.806625171431586,0.727819390231037,0.850406160987446,1,0.755142947568309,0.743854837008123,0.825403523578436,0.64563772549847
0.84101698491402,0.82793543622745,0.816436332946513,0.75630340753244,0.869290009494672,0.803038295178816,0.755142947568309,1,0.823082603650174,0.7582023420192,0.727608397510286
0.812216478531491,0.818335267433274,0.780040088616943,0.775187256039667,0.824032070893554,0.774237788796287,0.743854837008123,0.823082603650174,1,0.772655343390653,0.748813165945775
0.702605760101277,0.715054330625593,0.820234201920034,0.764743116362485,0.751767064036291,0.803038295178816,0.825403523578436,0.7582023420192,0.772655343390653,1,0.691950627703344
0.773499314273658,0.761050743749341,0.670429370186729,0.70228927102015,0.732777719168689,0.658086296022787,0.64563772549847,0.727608397510286,0.748813165945775,0.691950627703344,1
